Postcode,Long,Lat,SA3,SA4,SA1,SA2,0–4,5–11,12–15,16–19,20–24,25–29,30–34,35–39,40–44,45–49,50–54,55–59,60–64,65–69,70–74,75–79,80–84,85 and over,Total
862,134.463153,-18.251528,70205,702,70202105601,702021056,,,,,,,,,,,,,,,,,,,
862,134.463153,-18.251528,70205,702,70202105601,702021056,,,,,,,,,,,,,,,,,,,
862,134.463153,-18.251528,70205,702,70202105502,702021055,,,,,,,,,,,,,,,,,,,
862,134.463153,-18.251528,70205,702,70202105502,702021055,,,,,,,,,,,,,,,,,,,
862,134.463153,-18.251528,70205,702,70202105503,702021055,,,,,,,,,,,,,,,,,,,
870,133.86314,-23.702291,70201,702,70201104510,702011045,,,,,,,,,,,,,,,,,,,
870,133.853957,-23.6967102,70201,702,70201104817,702011048,,,,,,,,,,,,,,,,,,,
870,133.8633044,-23.67527346,70201,702,70201104507,702011045,,,,,,,,,,,,,,,,,,,
870,133.8678028,-23.69234565,70201,702,70201104512,702011045,,,,,,,,,,,,,,,,,,,
870,133.8867138,-23.71460854,70201,702,70201104910,702011049,,,,,,,,,,,,,,,,,,,
870,133.8971833,-23.69030677,70201,702,70201104615,702011046,,,,,,,,,,,,,,,,,,,
870,133.8660005,-23.71080361,70201,702,70201104709,702011047,,,,,,,,,,,,,,,,,,,
870,133.9010002,-23.70326702,70201,702,70201104614,702011046,,,,,,,,,,,,,,,,,,,
870,133.8823863,-23.6730301,70201,702,70201104501,702011045,,,,,,,,,,,,,,,,,,,
870,133.8740968,-23.71393895,70201,702,70201104909,702011049,,,,,,,,,,,,,,,,,,,
870,133.7578528,-23.75188561,70201,702,70201105103,702011051,,,,,,,,,,,,,,,,,,,
871,131.298809,-21.949513,70202,702,70201104510,702011045,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105209,702011052,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70202105504,702021055,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201104510,702011045,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,40602113812,406021138,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105203,702011052,,,,,,,,,,,,,,,,,,,
872,135.2469212,-21.66430243,70202,702,70201105209,702011052,,,,,,,,,,,,,,,,,,,
872,131.2056973,-27.07728273,70202,702,70201105309,702011053,,,,,,,,,,,,,,,,,,,
872,136.9536687,-22.99400232,70202,702,70201105215,702011052,,,,,,,,,,,,,,,,,,,
872,134.0970699,-22.3989311,70202,702,70201105410,702011054,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105309,702011053,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105314,702011053,,,,,,,,,,,,,,,,,,,
872,134.932556,-22.98205755,70202,702,70201105207,702011052,,,,,,,,,,,,,,,,,,,
872,133.2680322,-26.1906007,70202,702,40602114111,406021141,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105007,702011050,,,,,,,,,,,,,,,,,,,
872,133.975551,-21.379898,70202,702,70202105503,702021055,,,,,,,,,,,,,,,,,,,
872,133.4488082,-23.36823008,70202,702,70201105201,702011052,,,,,,,,,,,,,,,,,,,
872,135.586508,-20.64026544,70202,702,70202105505,702021055,,,,,,,,,,,,,,,,,,,
872,131.3745808,-21.64196866,70202,702,70201105402,702011054,,,,,,,,,,,,,,,,,,,
872,136.7750667,-21.00078643,70202,702,70202105503,702021055,,,,,,,,,,,,,,,,,,,
872,134.8291358,-20.94859492,70202,702,70202105503,702021055,,,,,,,,,,,,,,,,,,,
872,133.3111959,-26.5560969,70202,702,40602114111,406021141,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105004,702011050,,,,,,,,,,,,,,,,,,,
872,134.4572304,-22.80352884,70202,702,70201105208,702011052,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105007,702011050,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,40602113813,406021138,,,,,,,,,,,,,,,,,,,
872,0,0,,,40602113813,406021138,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105006,702011050,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,40602113814,406021138,,,,,,,,,,,,,,,,,,,
872,133.945318,-25.50869599,70202,702,70201105008,702011050,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,51002126706,510021267,,,,,,,,,,,,,,,,,,,
872,125.9841842,-24.94725917,70202,702,51103128302,511031283,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105306,702011053,,,,,,,,,,,,,,,,,,,
872,134.965227,-24.08113872,70202,702,70201105216,702011052,,,,,,,,,,,,,,,,,,,
872,135.5988293,-23.02087465,70202,702,70201105207,702011052,,,,,,,,,,,,,,,,,,,
872,134.8333333,-23.1666667,70202,702,70201105215,702011052,,,,,,,,,,,,,,,,,,,
872,132.7960098,-23.93802519,70202,702,70201105313,702011053,,,,,,,,,,,,,,,,,,,
872,133.610012,-24.11229981,70202,702,70201105216,702011052,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105005,702011050,,,,,,,,,,,,,,,,,,,
872,132.5687636,-25.1175562,70202,702,70201105005,702011050,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,40602113816,406021138,,,,,,,,,,,,,,,,,,,
872,0,0,,,40602113816,406021138,,,,,,,,,,,,,,,,,,,
872,131.6138326,-23.4686864,70202,702,70201105003,702011050,,,,,,,,,,,,,,,,,,,
872,133.3066861,-26.97805135,70202,702,40602113816,406021138,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105216,702011052,,,,,,,,,,,,,,,,,,,
872,129.1527543,-26.11557751,70202,702,40602113801,406021138,,,,,,,,,,,,,,,,,,,
872,132.0298903,-26.76713295,70202,702,40602113814,406021138,,,,,,,,,,,,,,,,,,,
872,129.094528,-24.87255301,70202,702,70201105004,702011050,,,,,,,,,,,,,,,,,,,
872,130.1149452,-26.16295046,70202,702,40602113803,406021138,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105303,702011053,,,,,,,,,,,,,,,,,,,
872,126.954107,-23.2807675,70202,702,51002126709,510021267,,,,,,,,,,,,,,,,,,,
872,133.5,-25.833333,70202,702,70201105007,702011050,,,,,,,,,,,,,,,,,,,
872,131.6609525,-23.34766035,70202,702,70201105310,702011053,,,,,,,,,,,,,,,,,,,
872,129.836553,-22.56770511,70202,702,51002126706,510021267,,,,,,,,,,,,,,,,,,,
872,134.0209294,-26.98843007,70202,702,40602114111,406021141,,,,,,,,,,,,,,,,,,,
872,132.7623588,-22.54343571,70202,702,70201105405,702011054,,,,,,,,,,,,,,,,,,,
872,131.8260951,-23.89506921,70202,702,70201105312,702011053,,,,,,,,,,,,,,,,,,,
872,132.7012923,-27.02392513,70202,702,40602113815,406021138,,,,,,,,,,,,,,,,,,,
872,131.2776674,-23.26801669,70202,702,70201105308,702011053,,,,,,,,,,,,,,,,,,,
872,132.3999432,-23.30598045,70202,702,70201105312,702011053,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105410,702011054,,,,,,,,,,,,,,,,,,,
872,130.1826917,-26.1637425,70202,702,40602113803,406021138,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,40602113803,406021138,,,,,,,,,,,,,,,,,,,
872,131.0673597,-25.35069546,70202,702,70201105003,702011050,,,,,,,,,,,,,,,,,,,
872,132.5066498,-23.92272359,70202,702,70201105312,702011053,,,,,,,,,,,,,,,,,,,
872,128.1150802,-25.27073166,70202,702,51103128302,511031283,,,,,,,,,,,,,,,,,,,
872,130.2070878,-26.18249261,70202,702,40602113803,406021138,,,,,,,,,,,,,,,,,,,
872,130.5638643,-22.64924233,70202,702,70201105302,702011053,,,,,,,,,,,,,,,,,,,
872,131.9131315,-23.20480045,70202,702,70201105305,702011053,,,,,,,,,,,,,,,,,,,
872,131.6138326,-23.4686864,70202,702,51103128302,511031283,,,,,,,,,,,,,,,,,,,
872,129.9128112,-25.06768646,70202,702,70201105007,702011050,,,,,,,,,,,,,,,,,,,
872,129.1456993,-26.17046294,70202,702,40602113811,406021138,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105309,702011053,,,,,,,,,,,,,,,,,,,
872,132.138154,-26.29118818,70202,702,40602113813,406021138,,,,,,,,,,,,,,,,,,,
872,135.4818322,-21.98353618,70202,702,70201105212,702011052,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105204,702011052,,,,,,,,,,,,,,,,,,,
872,136.92241,-25.0115767,70202,702,70201105009,702011050,,,,,,,,,,,,,,,,,,,
872,130.5073968,-20.02389415,70202,702,70201105301,702011053,,,,,,,,,,,,,,,,,,,
872,133.9991919,-21.48332153,70202,702,70202105509,702021055,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105309,702011053,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105406,702011054,,,,,,,,,,,,,,,,,,,
872,133.8900188,-26.34253111,70202,702,40602114111,406021141,,,,,,,,,,,,,,,,,,,
872,134.0751086,-24.68023025,70202,702,70201105206,702011052,,,,,,,,,,,,,,,,,,,
872,125.3466253,-25.9752687,70202,702,51103128302,511031283,,,,,,,,,,,,,,,,,,,
872,128.656027,-24.343546,70202,702,51103128302,511031283,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105007,702011050,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105309,702011053,,,,,,,,,,,,,,,,,,,
872,132.0252848,-26.47801156,70202,702,40602113806,406021138,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105213,702011052,,,,,,,,,,,,,,,,,,,
872,133.0920217,-24.12316757,70202,702,70201105307,702011053,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105309,702011053,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,51103128315,511031283,,,,,,,,,,,,,,,,,,,
872,129.9052488,-27.02469871,70202,702,40602113817,406021138,,,,,,,,,,,,,,,,,,,
872,131.8810186,-26.52118731,70202,702,40602113806,406021138,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105403,702011054,,,,,,,,,,,,,,,,,,,
872,133.7264862,-21.74429359,70202,702,70201105409,702011054,,,,,,,,,,,,,,,,,,,
872,131.6138326,-23.4686864,70202,702,51103128316,511031283,,,,,,,,,,,,,,,,,,,
872,135.2504879,-20.46229972,70202,702,70202105506,702021055,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105404,702011054,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105401,702011054,,,,,,,,,,,,,,,,,,,
872,131.298809,-21.949513,70202,702,70201105010,702011050,,,,,,,,,,,,,,,,,,,
872,132.4550072,-26.32328109,70202,702,40602113807,406021138,,,,,,,,,,,,,,,,,,,
873,133.9306532,-23.76846799,70202,702,70201105203,702011052,,,,,,,,,,,,,,,,,,,
873,133.8139564,-23.7852622,,,70201105107,702011051,,,,,,,,,,,,,,,,,,,
873,133.9102463,-23.80211632,,,70201105110,702011051,,,,,,,,,,,,,,,,,,,
873,133.8226187,-23.74240746,,,70201105101,702011051,,,,,,,,,,,,,,,,,,,
873,133.8848603,-23.77047239,,,70201105111,702011051,,,,,,,,,,,,,,,,,,,
873,133.9050112,-23.74471408,,,70201105105,702011051,,,,,,,,,,,,,,,,,,,
874,133.8647591,-23.64690294,,,70201104813,702011048,,,,,,,,,,,,,,,,,,,
874,133.9123902,-23.72335988,,,70201104912,702011049,,,,,,,,,,,,,,,,,,,
874,133.9224797,-23.68480339,,,70201104607,702011046,,,,,,,,,,,,,,,,,,,
875,133.8354205,-23.71350386,,,70201104701,702011047,,,,,,,,,,,,,,,,,,,
875,133.8311794,-23.68028355,,,70201104814,702011048,,,,,,,,,,,,,,,,,,,
880,135.7954286,-12.50557433,70204,702,70204106303,702041063,,,,,,,,,,,,,,,,,,,
880,136.824863,-11.670366,70204,702,70204106407,702041064,,,,,,,,,,,,,,,,,,,
880,136.7083085,-12.21424182,70204,702,70204106311,702041063,,,,,,,,,,,,,,,,,,,
880,136.824863,-11.670366,70204,702,70204106407,702041064,,,,,,,,,,,,,,,,,,,
880,136.8772098,-12.2425718,70204,702,70204106308,702041063,,,,,,,,,,,,,,,,,,,
881,136.824863,-11.670366,70204,702,70204106407,702041064,,,,,,,,,,,,,,,,,,,
885,136.420066,-13.85078586,70204,702,70204106202,702041062,,,,,,,,,,,,,,,,,,,
886,132.563373,-13.13118,70203,702,70203105712,702031057,,,,,,,,,,,,,,,,,,,
906,136.947051,-13.643283,70205,702,70101100906,701011009,,,,,,,,,,,,,,,,,,,
907,136.947051,-13.643283,70205,702,70101100906,701011009,,,,,,,,,,,,,,,,,,,
909,130.869,-12.3718,70102,701,70102101301,701021013,,,,,,,,,,,,,,,,,,,
1001,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1002,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1003,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1004,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1005,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1006,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1007,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1008,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1009,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1010,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1020,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1021,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1022,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1023,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1025,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1026,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1027,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1028,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1029,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1030,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1031,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1032,150.874182,-33.662834,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1033,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1034,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1035,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1036,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1037,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1038,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1039,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1040,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1041,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1042,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1043,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1044,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1045,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1046,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1100,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1101,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1105,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1106,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1107,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1108,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1109,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1110,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1112,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1113,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1114,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1115,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1116,150.866145,-33.666729,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1117,150.87022,-33.664575,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1118,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1119,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1120,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1121,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1122,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1123,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1124,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1125,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1126,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1127,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1128,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1129,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1130,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1131,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1132,150.874265,-33.66279,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1133,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1134,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1135,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1136,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1137,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1138,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1139,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1140,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1141,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1142,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1143,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1144,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1145,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1146,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1147,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1148,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1149,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1150,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1151,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1152,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1153,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1154,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1155,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1156,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1157,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1158,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1159,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1160,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1161,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1162,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1163,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1164,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1165,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1166,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1167,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1168,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1169,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1170,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1171,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1172,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1173,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1174,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1175,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1176,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1177,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1178,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1179,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1180,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1181,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1182,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1183,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1184,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1185,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1186,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1187,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1188,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1189,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1190,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1191,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1192,147.685283,-34.790684,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1193,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1194,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1195,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1196,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1197,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1198,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1199,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1201,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1202,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1203,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1205,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1207,151.268071,-33.794883,11703,117,11703133746,117031337,,,,,,,,,,,,,,,,,,,
1208,151.659454,-29.816475,11703,117,11703133753,117031337,,,,,,,,,,,,,,,,,,,
1209,151.176251,-33.891788,,,11703133751,117031337,,,,,,,,,,,,,,,,,,,
1210,151.176251,-33.891788,,,11703133751,117031337,,,,,,,,,,,,,,,,,,,
1211,151.176251,-33.891788,,,11703133751,117031337,,,,,,,,,,,,,,,,,,,
1212,151.176251,-33.891788,,,11703133751,117031337,,,,,,,,,,,,,,,,,,,
1213,151.176251,-33.891788,,,11703133751,117031337,,,,,,,,,,,,,,,,,,,
1214,151.176251,-33.891788,,,11703133751,117031337,,,,,,,,,,,,,,,,,,,
1215,151.176251,-33.891788,,,11703133751,117031337,,,,,,,,,,,,,,,,,,,
1216,151.034025,-33.741311,,,11501129616,115011296,,,,,,,,,,,,,,,,,,,
